gender,age
male,57
male,39
male,29
male,30
male,36
female,36
male,38
male,39
female,25
male,29
male,35
male,38
female,39
male,38
female,30
male,36
female,38
female,40
male,67
female,49
female,37
male,49
male,40
female,37
male,37
male,47
male,35
male,39
male,45
male,40
male,49
male,29
female,45
male,58
male,40
male,58
female,35
male,46
male,40
female,39
female,48
male,39
male,36
female,58
male,45
male,55
female,36
female,39
female,35
male,37
male,35
male,38
male,68
male,47
male,60
male,40
female,28
male,27
male,50
male,39
male,38
male,60
male,79
female,35
male,46
male,39
male,39
male,37
male,35
male,17
male,38
male,37
male,39
male,55
male,45
female,40
male,37
female,27
male,16
female,45
female,29
male,50
male,38
male,35
male,36
male,26
male,38
male,48
female,59
male,26
female,57
female,69
male,29
female,35
male,39
male,48
male,30
male,38
female,75
male,39
male,46
male,50
male,49
male,38
male,67
female,38
male,40
male,40
female,36
male,35
male,40
male,38
male,35
male,46
male,47
male,37
male,36
female,36
male,38
female,76
male,37
male,37
male,30
male,28
male,56
male,38
male,38
male,36
female,40
female,35
female,45
male,35
male,37
male,55
male,37
male,55
female,28
male,36
female,39
male,40
female,35
male,30
male,47
female,46
male,48
male,99
male,38
male,78
male,88
female,48
male,38
female,27
female,27
male,48
male,75
male,49
female,45
female,56
male,35
male,46
female,35
male,45
male,39
male,58
male,36
male,40
male,39
male,45
male,36
male,30
male,37
male,28
male,46
male,37
male,47
male,26
male,36
female,30
male,39
male,47
male,57
male,37
male,40
male,100
female,30
male,25
male,38
male,45
male,45
male,59
male,38
male,37
male,38
male,36
female,30
male,36
male,30
male,37
male,38
male,56
male,37
male,40
male,29
male,37
female,36
male,35
male,36
male,30
female,40
male,37
female,27
male,39
female,38
male,47
male,48
female,55
female,38
male,36
male,36
male,37
female,39
male,58
female,59
male,36
male,40
female,39
male,35
male,27
male,48
male,46
female,38
male,47
female,35
male,46
male,49
male,28
male,39
female,35
male,28
female,37
male,47
female,27
male,56
male,47
male,38
male,60
male,46
male,68
female,38
male,37
male,38
male,35
male,47
male,36
male,37
male,38
male,46
female,29
male,35
male,40
male,29
male,45
male,40
female,66
female,26
male,36
male,35
male,46
female,29
female,49
male,38
male,38
female,39
male,28
male,38
female,27
male,38
male,49
male,36
male,37
male,40
male,55
male,38
male,78
male,47
female,45
male,36
male,50
female,60
male,45
female,36
male,47
male,35
male,29
male,35
male,35
female,38
male,36
female,37
female,38
male,39
male,39
male,39
male,35
male,35
male,36
male,35
female,30
female,36
male,49
male,27
male,60
male,35
female,37
male,45
male,45
male,36
male,36
female,26
female,27
male,35
male,36
female,48
male,47
male,39
male,49
male,35
male,57
male,30
male,35
male,36
male,30
female,40
female,36
female,38
male,28
male,49
female,38
male,50
female,35
male,38
male,40
male,39
male,46
male,49
male,40
male,36
female,29
male,48
male,55
male,50
female,30
female,38
female,57
male,50
male,48
male,27
male,40
male,55
male,47
male,39
male,35
male,30
female,49
female,37
female,37
male,39
male,50
male,48
male,60
male,40
male,40
male,37
male,46
female,38
male,47
male,48
male,39
male,66
male,36
female,27
male,46
male,36
male,36
female,45
male,55
male,38
male,57
male,36
male,39
male,36
male,48
male,35
male,38
male,36
male,49
female,30
male,36
male,35
male,36
male,26
male,38
male,50
female,40
male,39
female,40
female,40
male,37
male,35
male,46
male,40
female,35
male,47
male,35
female,35
male,39
female,27
male,10
female,27
male,30
male,57
male,58
female,55
male,35
male,37
male,39
male,35
male,38
male,56
male,39
male,40
female,60
male,37
male,25
male,29
male,37
male,28
female,46
male,38
male,27
male,37
male,39
male,59
male,27
female,18
male,49
female,35
male,36
male,29
male,38
male,37
female,35
male,36
female,49
male,68
male,67
female,36
male,39
male,56
male,28
male,39
female,35
male,37
male,40
male,69
male,35
male,46
male,36
female,46
male,38
male,36
male,45
male,57
male,38
male,29
male,37
female,38
male,39
male,38
female,37
female,37
male,39
male,27
male,40
male,40
male,39
male,60
male,40
male,47
male,47
male,28
male,45
male,37
male,55
female,37
male,49
male,36
male,37
male,38
male,50
male,75
male,29
male,36
male,38
male,39
female,19
male,36
male,36
male,36
male,36
female,39
male,17
male,35
male,38
male,47
male,39
male,39
male,37
male,36
male,36
female,46
male,40
female,37
female,37
male,30
female,30
male,47
male,40
male,40
female,37
male,40
male,38
male,38
female,25
male,29
male,40
female,36
female,46
male,27
male,36
male,36
male,49
male,35
female,45
male,40
male,27
male,59
male,49
male,40
male,67
male,47
male,39
female,36
male,45
male,56
male,46
female,27
female,38
male,47
male,37
female,40
female,35
male,50
male,45
male,27
female,28
male,46
male,39
male,45
male,45
male,40
male,38
female,26
female,40
male,46
male,29
male,29
male,38
male,36
male,38
male,46
male,37
female,26
male,46
male,36
male,50
male,35
female,36
female,46
female,35
male,40
male,39
female,39
female,45
male,35
male,38
male,27
male,40
female,36
male,37
female,37
female,58
male,38
male,40
male,37
male,36
male,29
female,47
male,46
male,28
male,38
male,39
male,45
female,47
male,27
male,28
male,26
male,28
male,36
male,47
male,39
female,57
male,38
male,67
female,48
female,46
male,30
male,49
male,56
male,38
male,40
male,29
male,37
male,35
male,36
male,56
male,40
female,27
male,39
female,25
male,50
male,36
male,38
male,38
male,36
male,30
male,55
male,28
female,47
male,47
male,29
male,38
male,38
female,39
male,66
female,46
male,37
female,30
male,36
male,35
male,49
male,38
male,38
female,25
male,59
male,47
female,38
male,35
male,39
male,36
male,35
male,36
male,35
male,37
female,37
female,57
male,45
male,47
female,30
male,40
male,48
male,36
male,59
female,36
male,46
female,37
male,35
male,28
male,39
male,38
male,49
male,37
female,45
female,60
female,40
male,45
male,37
male,39
male,46
male,36
female,30
female,30
male,28
female,49
male,55
male,50
male,30
male,38
female,38
female,28
female,60
male,40
male,47
male,39
male,45
male,36
male,30
male,36
female,35
male,49
male,36
male,36
male,39
male,45
male,36
male,39
male,35
male,36
male,47
female,48
male,47
male,46
male,37
female,38
male,49
male,37
female,48
male,39
male,36
male,38
male,45
male,36
male,25
male,28
male,35
male,35
female,38
female,45
male,16
male,37
male,39
female,36
male,48
male,40
female,40
male,26
male,39
male,38
male,40
male,47
male,46
male,35
male,46
female,40
male,50
male,27
male,45
female,26
male,49
male,49
male,39
male,47
female,40
male,35
female,37
male,40
male,36
male,35
male,58
male,95
male,46
male,39
male,50
female,39
female,45
female,48
male,37
male,35
male,40
female,25
male,40
female,35
male,37
female,47
female,39
male,30
male,38
female,37
male,35
male,36
male,37
male,38
male,35
male,36
male,36
male,40
male,45
male,35
male,59
male,38
male,29
female,38
female,49
female,37
male,30
female,39
male,38
female,55
male,40
female,68
male,56
male,40
male,25
male,38
male,49
female,59
male,36
male,38
female,28
female,36
female,37
female,36
female,36
female,48
male,46
male,55
male,68
male,45
male,35
male,58
male,35
female,38
male,40
male,37
male,58
male,40
male,36
male,27
male,58
male,40
male,37
male,39
male,45
female,29
male,69
male,48
male,38
female,29
male,30
female,35
female,45
male,36
male,38
male,37
female,35
male,37
male,50
male,29
female,28
male,35
male,25
male,36
male,36
male,47
female,36
male,39
male,38
male,36
female,38
male,49
female,25
male,48
male,37
male,38
male,59
male,37
male,37
male,47
male,47
male,27
male,50
male,45
male,48
female,58
female,46
female,38
male,27
male,36
male,45
male,30
male,30
female,39
male,39
male,40
female,36
male,58
male,40
male,35
male,27
male,45
male,38
male,59
female,40
male,38
male,25
male,40
female,38
male,45
male,65
male,36
female,47
male,36
female,26
male,57
male,39
female,47
male,59
female,46
female,38
female,37
male,37
male,36
male,47
female,36
male,36
female,58
male,47
male,37
male,35
female,40
male,30
male,40
male,38
female,46
male,37
male,30
female,58
male,35
female,45
male,35
male,49
female,36
male,40
male,48
male,37
male,46
male,35
male,36
female,40
female,19
male,35
male,40
female,36
female,40
female,39
female,37
male,38
male,39
female,30
male,36
male,37
male,50
male,35
male,37
male,39
male,60
male,45
male,35
female,25
male,40
male,38
male,37
male,25
female,30
male,35
male,36
male,37
female,37
male,37
female,37
male,47
male,40
female,39
male,35
male,25
male,35
male,47
male,47
male,38
male,29
male,40
male,37
male,40
male,46
male,37
male,30
female,29
male,36
female,48
male,38
female,47
male,48
male,59
male,45
male,38
male,38
male,40
male,35
male,27
male,38
male,45
male,46
female,35
female,47
female,36
male,38
male,38
male,50
male,35
male,49
male,40
male,29
male,40
male,36
male,40
male,39
male,47
male,38
male,46
male,29
female,25
male,46
female,40
male,35
female,35
male,49
male,27
male,57
male,25
male,37
female,30
male,39
male,39
female,29
male,38
male,25
male,47
male,36
male,30
male,35
female,35
male,38
male,36
male,36
male,39
female,18
male,50
male,39
male,37
male,38
male,30
male,35
male,46
male,30
male,50
male,40
male,30
male,38
male,36
male,48
female,37
male,39
male,28
male,46
female,36
male,48
male,36
male,40
male,35
male,36
female,36
female,39
male,55
male,35
female,26
male,29
male,40
male,35
male,27
male,47
male,40
male,35
male,26
male,39
male,37
male,26
male,38
female,60
male,37
male,39
male,38
male,48
male,36
male,37
female,30
male,35
male,39
male,36
male,30
male,38
female,47
male,46
male,35
male,38
male,38
male,50
female,45
male,27
male,35
female,40
male,50
male,46
male,40
male,35
male,48
male,46
male,67
male,45
female,26
male,39
male,26
male,30
male,39
male,36
male,39
male,55
male,27
female,27
male,37
male,38
female,35
male,49
male,69
male,36
male,36
male,36
female,28
male,39
male,50
male,39
male,38
female,28
female,36
male,38
male,38
male,40
male,37
female,46
male,46
male,46
male,48
female,35
male,46
female,55
male,38
male,38
male,60
male,25
male,49
male,35
male,38
male,25
male,60
male,46
male,47
female,35
male,35
male,35
female,29
male,35
male,39
male,35
female,39
male,38
male,49
female,27
male,40
male,38
male,57
male,35
male,26
male,39
male,35
male,36
male,40
male,29
female,40
male,57
male,35
male,29
male,37
male,69
male,25
female,35
male,36
male,29
male,45
male,40
female,37
female,30
male,45
male,38
male,85
female,35
male,98
male,35
male,49
female,37
male,45
male,28
male,55
male,39
male,38
male,27
male,48
male,38
male,46
female,28
male,39
female,50
male,45
female,40
male,45
male,36
male,39
male,30
male,47
male,40
male,45
male,67
male,45
female,30
male,35
male,30
female,38
male,39
male,38
male,45
male,39
male,30
male,35
male,39
female,38
male,47
male,30
male,36
male,37
male,29
male,39
male,49
male,38
male,36
male,35
male,26
male,38
male,35
male,35
male,38
female,26
male,39
female,27
male,46
male,48
male,36
male,39
male,39
female,17
female,45
female,28
male,48
male,59
female,29
male,30
female,35
male,56
male,29
male,39
male,35
male,30
male,38
female,47
male,40
male,30
male,40
male,49
male,38
male,46
male,47
male,58
female,46
female,30
male,36
male,37
male,49
male,30
female,35
male,30
male,36
male,36
male,39
male,107
female,68
female,47
male,37
male,27
male,36
male,36
male,47
male,36
male,37
male,37
male,50
male,46
male,49
male,37
female,30
male,36
male,35
female,39
male,39
male,46
female,46
male,87
male,48
female,38
male,39
female,28
male,40
male,36
female,35
male,40
male,46
male,35
male,36
male,39
male,39
female,36
male,37
male,30
male,38
female,37
male,38
male,38
female,29
male,65
female,47
male,36
male,47
male,27
female,35
male,47
male,49
male,35
male,47
male,69
female,49
male,40
male,37
male,39
male,30
female,49
male,37
male,30
male,29
male,39
female,37
male,48
female,35
male,37
male,46
female,50
male,47
male,36
male,40
male,36
male,45
male,50
male,30
female,20
male,45
male,45
male,48
male,46
male,39
male,39
male,39
male,36
female,35
male,35
female,37
male,25
female,35
male,37
male,28
male,39
male,40
female,47
male,46
male,48
male,37
male,37
male,38
male,56
male,26
male,36
female,47
male,35
female,46
female,35
male,38
male,37
female,30
male,40
male,26
male,56
male,38
male,37
male,57
female,40
female,39
female,37
male,15
male,35
male,38
male,35
male,48
male,56
female,39
male,36
male,48
male,45
male,50
male,47
female,70
male,35
male,48
female,29
male,36
female,48
male,46
male,37
male,36
female,26
male,45
male,36
male,25
male,28
male,46
female,66
male,46
male,66
male,37
male,36
male,50
male,37
male,19
male,60
male,35
male,49
male,35
male,50
male,30
male,68
male,36
male,36
male,35
female,40
male,25
male,38
male,36
male,47
female,55
male,38
male,29
female,56
male,40
male,45
male,39
male,40
male,39
male,38
male,38
male,38
male,39
male,38
female,38
male,45
male,38
male,40
male,37
male,37
female,35
male,35
female,37
female,29
male,35
male,45
male,46
male,40
male,38
male,37
male,38
male,35
female,38
female,48
female,40
male,40
male,30
male,20
male,45
male,40
male,35
male,30
male,35
male,28
male,48
male,29
male,30
female,38
male,35
male,40
female,46
female,49
male,45
male,35
female,47
male,28
male,36
male,29
male,26
male,27
male,48
male,35
male,38
male,40
male,39
female,35
male,29
female,35
male,38
male,25
male,47
male,40
female,39
male,45
male,29
male,26
female,36
male,39
female,36
female,30
male,37
male,47
female,50
male,36
female,38
female,49
male,46
male,37
male,58
male,30
male,50
male,59
male,37
female,58
male,39
male,36
male,35
male,38
male,48
male,40
male,37
male,60
male,55
male,39
male,49
male,30
male,59
female,35
male,47
male,39
male,69
female,38
female,50
male,37
male,39
female,49
male,36
male,37
male,27
female,30
male,37
male,37
male,38
male,48
male,26
male,49
male,36
male,47
male,46
male,38
male,38
male,75
male,36
male,37
male,26
female,38
male,79
male,28
female,55
male,67
female,38
male,39
male,35
male,36
male,36
female,37
female,27
male,35
female,30
female,40
female,30
male,30
male,39
male,27
male,39
female,55
male,46
male,38
male,49
male,40
male,25
male,46
female,40
male,35
female,29
male,36
female,35
male,36
male,37
male,37
female,35
male,39
female,30
male,36
male,38
male,29
female,46
male,40
male,36
male,65
male,35
male,30
male,35
male,47
male,25
female,25
male,45
male,45
male,35
male,29
male,29
male,39
male,36
male,40
male,67
male,40
male,40
female,60
male,37
male,25
male,38
male,50
male,37
male,36
male,39
male,90
male,36
female,35
male,37
male,40
male,46
male,25
male,35
male,30
male,30
male,38
female,38
male,28
male,39
female,40
male,47
male,35
male,57
female,39
male,38
male,36
male,45
male,28
male,30
female,40
male,38
male,69
male,28
female,30
female,39
male,35
female,25
female,37
male,47
female,37
female,35
female,39
male,35
male,36
female,38
male,49
male,39
male,60
female,39
male,37
male,39
male,37
female,39
male,46
male,38
male,37
male,50
male,55
male,30
male,40
male,40
male,45
female,27
male,49
male,36
female,35
male,39
female,39
male,49
female,38
female,35
male,39
male,77
female,39
female,45
male,37
male,37
male,27
male,59
male,27
female,25
male,25
male,49
male,38
male,46
female,45
female,56
male,36
male,47
female,39
male,37
male,37
female,48
male,49
female,39
male,26
male,46
male,35
male,48
male,35
male,40
female,40
female,27
female,35
female,29
male,36
male,40
male,36
male,27
male,35
female,36
male,37
female,36
male,56
male,36
male,47
male,39
male,35
male,29
male,40
male,36
female,47
male,35
female,36
female,37
male,37
male,35
male,38
male,35
male,40
female,35
male,39
male,96
male,30
female,45
male,38
male,50
male,39
male,40
male,39
male,50
male,38
male,40
male,39
female,37
male,39
male,40
male,38
male,46
male,38
male,39
male,46
female,45
male,69
female,37
male,38
female,30
male,36
female,39
male,35
female,37
female,35
male,49
